Portal,updated_at,name,plan_type,effective_price
Falabella,2025-08-13 10:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 10:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 10:00:01,Sura,Full Cobertura,29854.0
Falabella,2025-08-13 10:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 10:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 10:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 10:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 10:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 10:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 10:30:01,Sura,Full Cobertura,33282.0
Falabella,2025-08-13 10:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 10:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 11:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 11:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 11:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 11:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 11:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 11:00:01,Sura,Full Cobertura,33263.0
Falabella,2025-08-13 11:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 11:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 11:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 11:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 11:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 11:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 11:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 11:30:01,Sura,Full Cobertura,29521.0
Falabella,2025-08-13 11:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 12:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 12:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 12:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 12:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 12:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 12:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 12:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 12:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 12:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 12:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 12:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 12:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 13:00:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 13:00:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 13:00:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 13:00:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 13:00:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 13:00:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 13:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 13:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 13:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 13:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 13:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 13:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 13:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 14:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 14:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 14:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 14:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 14:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 14:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 14:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 14:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 14:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 14:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 14:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 14:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 14:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 14:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 15:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 15:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 15:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 15:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 15:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 15:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 15:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 15:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 15:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 15:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 15:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 15:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 15:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 16:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 16:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 16:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 16:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 16:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 16:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 16:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 16:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 16:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 16:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 16:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 16:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 16:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 16:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 17:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 17:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 17:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 17:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 17:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 17:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 17:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 17:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 17:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 17:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 17:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 17:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 17:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 17:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 18:00:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 18:00:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 18:00:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 18:00:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 18:00:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 18:00:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 18:00:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 18:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 18:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 18:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 18:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 18:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 18:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 18:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 19:00:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 19:00:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 19:00:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 19:00:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 19:00:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 19:00:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 19:00:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 19:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 19:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 19:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 19:30:02,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 19:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 19:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 19:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 19:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 20:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 20:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 20:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 20:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 20:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 20:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 20:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 20:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 20:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 20:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 20:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 20:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 20:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 20:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 20:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 21:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 21:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 21:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 21:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 21:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 21:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 21:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 21:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 21:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 21:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 21:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 21:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 21:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 21:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 21:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 21:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 22:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 22:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 22:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 22:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 22:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 22:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 22:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 22:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 22:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 22:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 22:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 22:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 22:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 22:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 22:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 23:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 23:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 23:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 23:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 23:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 23:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 23:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 23:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-13 23:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-13 23:30:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-13 23:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-13 23:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-13 23:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-13 23:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-13 23:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-13 23:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 00:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 00:00:01,Cardif,Full Cobertura,20412.0
Falabella,2025-08-14 00:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 00:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 00:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 00:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 00:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 00:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 00:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-14 00:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 00:30:02,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 00:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 00:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 00:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 00:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 01:00:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 01:00:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-14 01:00:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 01:00:02,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 01:00:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 01:00:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 01:00:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 01:00:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 01:30:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 01:30:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-14 01:30:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 01:30:02,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 01:30:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 01:30:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 01:30:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 01:30:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 02:00:02,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 02:00:02,Cardif,Full Cobertura,20412.0
Falabella,2025-08-14 02:00:02,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 02:00:02,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 02:00:02,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 02:00:02,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 02:00:02,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 02:00:02,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 02:30:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 02:30:01,Cardif,Full Cobertura,20823.0
Falabella,2025-08-14 02:30:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 02:30:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 02:30:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 02:30:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 02:30:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 02:30:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 03:00:01,Bci,Full Cobertura,38865.0
Falabella,2025-08-14 03:00:01,Cardif,Full Cobertura,20823.0
Falabella,2025-08-14 03:00:01,Consorcio,Full Cobertura,33035.0
Falabella,2025-08-14 03:00:01,Fid,Full Cobertura,26524.0
Falabella,2025-08-14 03:00:01,Hdi,Full Cobertura,30403.0
Falabella,2025-08-14 03:00:01,Sura,Full Cobertura,27072.0
Falabella,2025-08-14 03:00:01,Zenit,Full Cobertura,35731.0
Falabella,2025-08-14 03:00:01,Zurich,Full Cobertura,24683.0
Falabella,2025-08-14 03:30:01,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 03:30:01,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 03:30:01,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 03:30:01,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 03:30:01,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 03:30:01,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 03:30:01,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 04:00:01,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 04:00:01,Cardif,Full Cobertura,17353.0
Falabella,2025-08-14 04:00:01,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 04:00:01,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 04:00:01,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 04:00:01,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 04:00:01,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 04:00:01,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 04:30:01,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 04:30:01,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 04:30:01,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 04:30:01,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 04:30:01,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 04:30:01,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 04:30:01,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 05:00:01,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 05:00:01,Cardif,Full Cobertura,17353.0
Falabella,2025-08-14 05:00:01,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 05:00:01,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 05:00:01,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 05:00:01,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 05:00:01,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 05:00:01,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 05:30:02,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 05:30:02,Cardif,Full Cobertura,17353.0
Falabella,2025-08-14 05:30:02,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 05:30:02,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 05:30:02,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 05:30:02,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 05:30:02,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 05:30:02,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 06:00:02,Bci,Full Cobertura,32388.0
Falabella,2025-08-14 06:00:02,Cardif,Full Cobertura,17353.0
Falabella,2025-08-14 06:00:02,Consorcio,Full Cobertura,27530.0
Falabella,2025-08-14 06:00:02,Fid,Full Cobertura,22103.0
Falabella,2025-08-14 06:00:02,Hdi,Full Cobertura,25336.0
Falabella,2025-08-14 06:00:02,Sura,Full Cobertura,22560.0
Falabella,2025-08-14 06:00:02,Zenit,Full Cobertura,29776.0
Falabella,2025-08-14 06:00:02,Zurich,Full Cobertura,20569.0
Falabella,2025-08-14 06:30:02,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 06:30:02,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 06:30:02,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 06:30:02,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 06:30:02,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 06:30:02,Sura,Full Cobertura,26094.0
Falabella,2025-08-14 06:30:02,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 06:30:02,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 07:00:02,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 07:00:02,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 07:00:02,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 07:00:02,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 07:00:02,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 07:00:02,Sura,Full Cobertura,27433.0
Falabella,2025-08-14 07:00:02,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 07:00:02,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 07:30:01,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 07:30:01,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 07:30:01,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 07:30:01,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 07:30:01,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 07:30:01,Sura,Full Cobertura,27139.0
Falabella,2025-08-14 07:30:01,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 07:30:01,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 08:00:02,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 08:00:02,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 08:00:02,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 08:00:02,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 08:00:02,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 08:00:02,Sura,Full Cobertura,24216.0
Falabella,2025-08-14 08:00:02,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 08:00:02,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 08:30:02,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 08:30:02,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 08:30:02,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 08:30:02,Sura,Full Cobertura,25653.0
Falabella,2025-08-14 08:30:02,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 09:00:02,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 09:00:02,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 09:00:02,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 09:00:02,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 09:00:02,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 09:00:02,Sura,Full Cobertura,25735.0
Falabella,2025-08-14 09:00:02,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 09:00:02,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 09:30:01,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 09:30:01,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 09:30:01,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 09:30:01,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 09:30:01,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 09:30:01,Sura,Full Cobertura,25343.0
Falabella,2025-08-14 09:30:01,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 09:30:01,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 10:00:01,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 10:00:01,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 10:00:01,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 10:00:01,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 10:00:01,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 10:00:01,Sura,Full Cobertura,29050.0
Falabella,2025-08-14 10:00:01,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 10:00:01,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 10:30:01,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 10:30:01,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 10:30:01,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 10:30:01,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 10:30:01,Hdi,Full Cobertura,25343.0
Falabella,2025-08-14 10:30:01,Sura,Full Cobertura,24004.0
Falabella,2025-08-14 10:30:01,Zenit,Full Cobertura,29784.0
Falabella,2025-08-14 10:30:01,Zurich,Full Cobertura,21457.0
Falabella,2025-08-14 11:00:01,Bci,Full Cobertura,32397.0
Falabella,2025-08-14 11:00:01,Cardif,Full Cobertura,17358.0
Falabella,2025-08-14 11:00:01,Consorcio,Full Cobertura,27538.0
Falabella,2025-08-14 11:00:01,Fid,Full Cobertura,22110.0
Falabella,2025-08-14 11:00:01,Hdi,Full Cobertura,25343.0
