run_id,portal,scraped_at,insurers_returned,rows,status
1590,Santander,2025-08-04 02:00:01,2,2,success
1591,Santander,2025-08-04 02:30:02,1,1,success
1592,Santander,2025-08-04 03:00:02,1,1,success
1593,Santander,2025-08-04 03:30:02,1,1,success
1594,Santander,2025-08-04 04:00:02,8,8,success
1595,Santander,2025-08-04 04:30:02,8,8,success
1596,Santander,2025-08-04 05:00:02,8,8,success
1597,Santander,2025-08-04 05:30:01,6,6,success
1598,Santander,2025-08-04 06:00:01,8,8,success
1599,Santander,2025-08-04 06:30:01,8,8,success
1600,Santander,2025-08-04 07:00:01,8,8,success
1601,Santander,2025-08-04 07:30:01,8,8,success
1602,Santander,2025-08-04 08:00:02,8,8,success
1603,Santander,2025-08-04 08:30:02,8,8,success
1604,Santander,2025-08-04 09:00:02,8,8,success
1605,Santander,2025-08-04 09:30:02,8,8,success
1606,Santander,2025-08-04 10:00:02,7,7,success
1607,Santander,2025-08-04 10:30:02,8,8,success
1608,Santander,2025-08-04 11:00:01,8,8,success
1609,Santander,2025-08-04 11:30:01,8,8,success
1610,Santander,2025-08-04 12:00:01,7,7,success
1611,Santander,2025-08-04 12:30:01,8,8,success
1612,Santander,2025-08-04 13:00:02,8,8,success
1613,Santander,2025-08-04 13:30:02,8,8,success
1614,Santander,2025-08-04 14:00:02,8,8,success
1615,Santander,2025-08-04 14:30:02,8,8,success
1616,Santander,2025-08-04 15:00:02,8,8,success
1617,Santander,2025-08-04 15:30:02,8,8,success
1618,Santander,2025-08-04 16:00:01,7,7,success
1619,Santander,2025-08-04 16:30:01,7,7,success
1620,Santander,2025-08-04 17:00:01,7,7,success
1621,Santander,2025-08-04 17:30:01,8,8,success
1622,Santander,2025-08-04 18:00:01,7,7,success
1623,Santander,2025-08-04 19:30:02,8,8,success
1624,Santander,2025-08-04 20:00:02,8,8,success
1625,Santander,2025-08-04 20:30:02,8,8,success
1626,Santander,2025-08-04 21:00:02,7,7,success
1627,Santander,2025-08-04 21:30:02,8,8,success
1628,Santander,2025-08-04 22:00:02,8,8,success
1629,Santander,2025-08-04 22:30:02,8,8,success
1630,Santander,2025-08-04 23:00:02,8,8,success
1631,Santander,2025-08-04 23:30:01,8,8,success
1632,Santander,2025-08-05 00:00:01,7,7,success
1633,Santander,2025-08-05 00:30:01,8,8,success
1634,Santander,2025-08-05 01:00:01,7,7,success
1635,Santander,2025-08-05 01:30:01,8,8,success
1636,Santander,2025-08-05 02:00:02,8,8,success
1637,Santander,2025-08-05 02:30:02,8,8,success
1638,Santander,2025-08-05 03:00:02,8,8,success
1639,Santander,2025-08-05 03:30:02,8,8,success
1640,Santander,2025-08-05 04:00:02,8,8,success
1641,Santander,2025-08-05 04:30:02,8,8,success
1642,Santander,2025-08-05 05:00:01,7,7,success
1643,Santander,2025-08-05 05:30:01,7,7,success
1644,Santander,2025-08-05 06:00:01,7,7,success
1645,Santander,2025-08-05 06:30:01,6,6,success
1646,Santander,2025-08-05 07:00:02,7,7,success
1647,Santander,2025-08-05 07:30:02,7,7,success
1648,Santander,2025-08-05 08:00:02,8,8,success
1649,Santander,2025-08-05 08:30:02,8,8,success
1650,Santander,2025-08-05 09:00:02,8,8,success
1651,Santander,2025-08-05 09:30:02,8,8,success
1652,Santander,2025-08-05 10:00:02,8,8,success
1653,Santander,2025-08-05 10:30:01,8,8,success
1654,Santander,2025-08-05 11:00:01,8,8,success
1655,Santander,2025-08-05 11:30:01,8,8,success
1656,Santander,2025-08-05 12:00:01,8,8,success
1657,Santander,2025-08-05 12:30:02,8,8,success
1658,Santander,2025-08-05 13:00:02,8,8,success
1659,Santander,2025-08-05 13:30:02,8,8,success
1660,Santander,2025-08-05 14:00:02,8,8,success
1661,Santander,2025-08-05 14:30:02,8,8,success
1662,Santander,2025-08-05 15:00:02,8,8,success
1663,Santander,2025-08-05 15:30:01,8,8,success
1664,Santander,2025-08-05 16:00:01,8,8,success
1665,Santander,2025-08-05 16:30:01,8,8,success
1666,Santander,2025-08-05 18:00:05,7,7,success
1667,Santander,2025-08-05 18:30:01,8,8,success
1668,Santander,2025-08-05 19:00:01,8,8,success
1669,Santander,2025-08-05 19:30:01,8,8,success
1670,Santander,2025-08-05 20:00:02,8,8,success
1671,Santander,2025-08-05 20:30:02,6,6,success
1672,Santander,2025-08-05 21:00:02,8,8,success
1673,Santander,2025-08-05 21:30:02,8,8,success
1674,Santander,2025-08-05 22:00:02,8,8,success
1675,Santander,2025-08-05 22:30:02,7,7,success
1676,Santander,2025-08-05 23:00:01,7,7,success
1677,Santander,2025-08-05 23:30:01,8,8,success
1678,Santander,2025-08-06 00:00:01,8,8,success
1679,Santander,2025-08-06 00:30:01,8,8,success
1680,Santander,2025-08-06 01:00:02,8,8,success
1681,Santander,2025-08-06 01:30:02,8,8,success
1682,Santander,2025-08-06 02:00:02,7,7,success
1683,Santander,2025-08-06 02:30:02,8,8,success
1684,Santander,2025-08-06 03:00:02,7,7,success
1685,Santander,2025-08-06 03:30:02,7,7,success
1686,Santander,2025-08-06 04:00:02,8,8,success
1687,Santander,2025-08-06 04:30:02,8,8,success
1688,Santander,2025-08-06 05:00:02,8,8,success
1689,Santander,2025-08-06 05:30:02,8,8,success
1690,Santander,2025-08-06 06:00:02,8,8,success
1691,Santander,2025-08-06 06:30:02,8,8,success
1692,Santander,2025-08-06 07:00:01,8,8,success
1693,Santander,2025-08-06 07:30:01,7,7,success
1694,Santander,2025-08-06 08:00:01,8,8,success
1695,Santander,2025-08-06 08:30:01,8,8,success
1696,Santander,2025-08-06 09:00:01,6,6,success
1697,Santander,2025-08-06 09:30:02,8,8,success
1698,Santander,2025-08-06 10:00:02,8,8,success
1699,Santander,2025-08-06 10:30:02,7,7,success
1700,Santander,2025-08-06 11:00:02,8,8,success
1701,Santander,2025-08-06 11:30:02,8,8,success
1702,Santander,2025-08-06 12:00:01,8,8,success
1703,Santander,2025-08-06 12:30:01,8,8,success
1704,Santander,2025-08-06 13:00:01,8,8,success
1705,Santander,2025-08-06 13:30:01,7,7,success
1706,Santander,2025-08-06 14:00:02,8,8,success
1707,Santander,2025-08-06 14:30:02,8,8,success
1708,Santander,2025-08-06 15:00:02,8,8,success
1709,Santander,2025-08-06 15:30:02,8,8,success
1710,Santander,2025-08-06 16:00:02,8,8,success
1711,Santander,2025-08-06 16:30:02,6,6,success
1712,Santander,2025-08-06 17:00:01,8,8,success
1713,Santander,2025-08-06 17:30:01,8,8,success
1714,Santander,2025-08-06 18:00:01,7,7,success
1715,Santander,2025-08-06 18:30:02,7,7,success
1716,Santander,2025-08-06 19:00:02,8,8,success
1717,Santander,2025-08-06 19:30:02,6,6,success
1718,Santander,2025-08-06 20:00:02,8,8,success
1719,Santander,2025-08-06 20:30:02,8,8,success
1720,Santander,2025-08-06 21:00:01,8,8,success
1721,Santander,2025-08-06 21:30:01,8,8,success
1722,Santander,2025-08-06 22:00:01,6,6,success
1723,Santander,2025-08-06 22:30:01,7,7,success
1724,Santander,2025-08-06 23:00:01,7,7,success
1725,Santander,2025-08-06 23:30:02,7,7,success
1726,Santander,2025-08-07 00:00:02,8,8,success
1727,Santander,2025-08-07 00:30:02,7,7,success
1728,Santander,2025-08-07 01:00:02,8,8,success
1729,Santander,2025-08-07 01:30:02,8,8,success
1730,Santander,2025-08-07 02:00:02,8,8,success
1731,Santander,2025-08-07 02:30:01,7,7,success
1732,Santander,2025-08-07 03:00:01,6,6,success
1733,Santander,2025-08-07 03:30:01,7,7,success
1734,Santander,2025-08-07 04:00:01,6,6,success
1735,Santander,2025-08-07 04:30:01,7,7,success
1736,Santander,2025-08-07 05:00:02,8,8,success
1737,Santander,2025-08-07 05:30:02,8,8,success
1738,Santander,2025-08-07 06:00:01,8,8,success
1739,Santander,2025-08-07 06:30:01,8,8,success
1740,Santander,2025-08-07 07:00:02,8,8,success
1741,Santander,2025-08-07 07:30:01,7,7,success
1742,Santander,2025-08-07 08:00:02,7,7,success
1743,Santander,2025-08-07 08:30:02,8,8,success
1744,Santander,2025-08-07 09:00:02,7,7,success
1745,Santander,2025-08-07 09:30:02,8,8,success
1746,Santander,2025-08-07 10:00:02,8,8,success
1747,Santander,2025-08-07 10:30:02,7,7,success
1748,Santander,2025-08-07 11:00:02,8,8,success
1749,Santander,2025-08-07 11:30:02,5,5,success
1750,Santander,2025-08-07 12:00:02,8,8,success
1751,Santander,2025-08-07 12:30:01,8,8,success
1752,Santander,2025-08-07 13:00:01,7,7,success
1753,Santander,2025-08-07 13:30:01,8,8,success
1754,Santander,2025-08-07 14:00:01,7,7,success
1755,Santander,2025-08-07 14:30:02,8,8,success
1756,Santander,2025-08-07 15:00:02,8,8,success
1757,Santander,2025-08-07 15:30:02,8,8,success
1758,Santander,2025-08-07 16:00:02,8,8,success
1759,Santander,2025-08-07 16:30:02,8,8,success
1760,Santander,2025-08-07 17:00:02,8,8,success
1761,Santander,2025-08-07 17:30:02,8,8,success
1762,Santander,2025-08-07 18:00:04,8,8,success
1763,Santander,2025-08-07 18:30:02,7,7,success
1764,Santander,2025-08-07 19:00:02,8,8,success
1765,Santander,2025-08-07 19:30:02,8,8,success
1766,Santander,2025-08-07 20:00:01,8,8,success
1767,Santander,2025-08-07 20:30:01,8,8,success
1768,Santander,2025-08-07 21:00:01,8,8,success
1769,Santander,2025-08-07 21:30:01,8,8,success
1770,Santander,2025-08-07 22:00:01,7,7,success
1771,Santander,2025-08-07 22:30:02,8,8,success
1772,Santander,2025-08-07 23:00:01,8,8,success
1773,Santander,2025-08-07 23:30:01,8,8,success
1774,Santander,2025-08-08 00:00:02,8,8,success
1775,Santander,2025-08-08 00:30:02,3,3,success
1776,Santander,2025-08-08 01:00:02,1,1,success
1777,Santander,2025-08-08 01:30:02,2,2,success
1778,Santander,2025-08-08 02:00:02,8,8,success
1779,Santander,2025-08-08 02:30:02,8,8,success
1780,Santander,2025-08-08 03:00:01,8,8,success
1781,Santander,2025-08-08 03:30:01,8,8,success
1782,Santander,2025-08-08 04:00:01,8,8,success
1783,Santander,2025-08-08 04:30:01,8,8,success
1784,Santander,2025-08-08 05:00:02,8,8,success
1785,Santander,2025-08-08 05:30:02,2,2,success
1786,Santander,2025-08-08 06:00:02,8,8,success
1787,Santander,2025-08-08 06:30:02,8,8,success
1788,Santander,2025-08-08 07:00:02,8,8,success
1789,Santander,2025-08-08 07:30:02,8,8,success
1790,Santander,2025-08-08 08:00:02,8,8,success
1791,Santander,2025-08-08 08:30:01,8,8,success
1792,Santander,2025-08-08 09:00:01,4,4,success
1793,Santander,2025-08-08 09:30:01,1,1,success
1794,Santander,2025-08-08 10:00:01,8,8,success
1795,Santander,2025-08-08 10:30:02,8,8,success
1796,Santander,2025-08-08 11:00:02,8,8,success
1797,Santander,2025-08-08 12:30:02,8,8,success
1798,Santander,2025-08-08 13:00:02,8,8,success
1799,Santander,2025-08-08 13:30:02,8,8,success
1800,Santander,2025-08-08 14:00:02,8,8,success
1801,Santander,2025-08-08 14:30:02,8,8,success
1802,Santander,2025-08-08 15:00:02,8,8,success
1803,Santander,2025-08-08 15:30:01,3,3,success
1804,Santander,2025-08-08 16:00:01,8,8,success
1805,Santander,2025-08-08 16:30:01,8,8,success
1806,Santander,2025-08-08 17:00:01,8,8,success
1807,Santander,2025-08-08 17:30:01,8,8,success
1808,Santander,2025-08-08 18:00:01,7,7,success
1809,Santander,2025-08-08 18:30:02,8,8,success
1810,Santander,2025-08-08 19:00:01,8,8,success
1811,Santander,2025-08-08 19:30:01,8,8,success
1812,Santander,2025-08-08 20:00:01,8,8,success
1813,Santander,2025-08-08 20:30:01,8,8,success
1814,Santander,2025-08-08 21:00:01,8,8,success
1815,Santander,2025-08-08 21:30:01,8,8,success
1816,Santander,2025-08-08 22:00:01,8,8,success
1817,Santander,2025-08-08 22:30:01,7,7,success
1818,Santander,2025-08-08 23:00:02,7,7,success
1819,Santander,2025-08-08 23:30:02,7,7,success
1820,Santander,2025-08-09 00:00:02,7,7,success
1821,Santander,2025-08-09 00:30:02,7,7,success
1822,Santander,2025-08-09 01:00:02,7,7,success
1823,Santander,2025-08-09 01:30:02,7,7,success
1824,Santander,2025-08-09 02:00:02,7,7,success
1825,Santander,2025-08-09 02:30:01,7,7,success
1826,Santander,2025-08-09 03:00:01,6,6,success
1827,Santander,2025-08-09 03:30:01,7,7,success
1828,Santander,2025-08-09 04:00:01,7,7,success
1829,Santander,2025-08-09 04:30:02,8,8,success
1830,Santander,2025-08-09 05:00:02,8,8,success
1831,Santander,2025-08-09 05:30:02,8,8,success
1832,Santander,2025-08-09 06:00:02,8,8,success
1833,Santander,2025-08-09 06:30:02,8,8,success
1834,Santander,2025-08-09 07:00:02,8,8,success
1835,Santander,2025-08-09 07:30:02,8,8,success
1836,Santander,2025-08-09 08:00:02,8,8,success
1837,Santander,2025-08-09 08:30:01,8,8,success
1838,Santander,2025-08-09 09:00:01,8,8,success
1839,Santander,2025-08-09 09:30:01,8,8,success
1840,Santander,2025-08-09 10:00:01,8,8,success
1841,Santander,2025-08-09 10:30:01,7,7,success
1842,Santander,2025-08-09 11:00:01,8,8,success
1843,Santander,2025-08-09 11:30:02,2,2,success
1844,Santander,2025-08-09 12:00:02,4,4,success
1845,Santander,2025-08-09 12:30:02,7,7,success
1846,Santander,2025-08-09 13:00:02,7,7,success
1847,Santander,2025-08-09 13:30:02,7,7,success
1848,Santander,2025-08-09 14:00:02,7,7,success
1849,Santander,2025-08-09 14:30:01,7,7,success
1850,Santander,2025-08-09 15:00:01,7,7,success
1851,Santander,2025-08-09 15:30:01,7,7,success
1852,Santander,2025-08-09 16:00:01,8,8,success
1853,Santander,2025-08-09 16:30:01,8,8,success
1854,Santander,2025-08-09 17:00:01,8,8,success
1855,Santander,2025-08-09 17:30:02,8,8,success
1856,Santander,2025-08-09 18:00:04,7,7,success
1857,Santander,2025-08-09 18:30:02,7,7,success
1858,Santander,2025-08-09 19:00:02,8,8,success
1859,Santander,2025-08-09 19:30:02,8,8,success
1860,Santander,2025-08-09 20:00:02,8,8,success
1861,Santander,2025-08-09 20:30:02,8,8,success
1862,Santander,2025-08-09 21:00:02,8,8,success
1863,Santander,2025-08-09 21:30:02,7,7,success
1864,Santander,2025-08-09 22:00:02,8,8,success
1865,Santander,2025-08-09 22:30:01,8,8,success
1866,Santander,2025-08-09 23:00:01,7,7,success
1867,Santander,2025-08-09 23:30:01,8,8,success
1868,Santander,2025-08-10 00:00:01,8,8,success
1869,Santander,2025-08-10 00:30:01,7,7,success
1870,Santander,2025-08-10 01:00:02,8,8,success
1871,Santander,2025-08-10 01:30:02,8,8,success
1872,Santander,2025-08-10 02:00:02,8,8,success
1873,Santander,2025-08-10 02:30:02,8,8,success
1874,Santander,2025-08-10 03:00:02,6,6,success
1875,Santander,2025-08-10 03:30:01,8,8,success
1876,Santander,2025-08-10 04:00:01,8,8,success
1877,Santander,2025-08-10 04:30:01,8,8,success
1878,Santander,2025-08-10 05:00:01,8,8,success
1879,Santander,2025-08-10 05:30:01,8,8,success
1880,Santander,2025-08-10 06:00:02,7,7,success
1881,Santander,2025-08-10 06:30:02,8,8,success
1882,Santander,2025-08-10 07:00:02,8,8,success
1883,Santander,2025-08-10 07:30:02,8,8,success
1884,Santander,2025-08-10 08:00:01,7,7,success
1885,Santander,2025-08-10 08:30:01,8,8,success
1886,Santander,2025-08-10 09:00:01,8,8,success
1887,Santander,2025-08-10 09:30:01,8,8,success
1888,Santander,2025-08-10 10:00:01,8,8,success
1889,Santander,2025-08-10 10:30:01,8,8,success
1890,Santander,2025-08-10 11:00:01,8,8,success
1891,Santander,2025-08-10 11:30:01,8,8,success
1892,Santander,2025-08-10 12:00:01,8,8,success
1893,Santander,2025-08-10 12:30:02,8,8,success
1894,Santander,2025-08-10 13:00:02,8,8,success
1895,Santander,2025-08-10 13:30:02,8,8,success
1896,Santander,2025-08-10 14:00:02,8,8,success
1897,Santander,2025-08-10 14:30:02,8,8,success
1898,Santander,2025-08-10 15:00:02,8,8,success
1899,Santander,2025-08-10 15:30:01,8,8,success
1900,Santander,2025-08-10 16:00:01,8,8,success
1901,Santander,2025-08-10 16:30:01,8,8,success
1902,Santander,2025-08-10 17:00:01,8,8,success
1903,Santander,2025-08-10 17:30:01,7,7,success
1904,Santander,2025-08-10 18:00:05,8,8,success
1905,Santander,2025-08-10 18:30:02,8,8,success
1906,Santander,2025-08-10 19:00:02,8,8,success
1907,Santander,2025-08-10 19:30:02,8,8,success
1908,Santander,2025-08-10 20:00:02,8,8,success
1909,Santander,2025-08-10 20:30:02,8,8,success
1910,Santander,2025-08-10 21:00:01,2,2,success
1911,Santander,2025-08-10 21:30:01,8,8,success
1912,Santander,2025-08-10 22:00:01,8,8,success
1913,Santander,2025-08-10 23:30:02,8,8,success
1914,Santander,2025-08-11 00:00:02,8,8,success
1915,Santander,2025-08-11 00:30:02,8,8,success
1916,Santander,2025-08-11 01:00:02,8,8,success
1917,Santander,2025-08-11 01:30:02,7,7,success
1918,Santander,2025-08-11 02:00:01,1,1,success
1919,Santander,2025-08-11 02:30:01,3,3,success
1920,Santander,2025-08-11 03:00:01,3,3,success
1921,Santander,2025-08-11 03:30:01,3,3,success
1922,Santander,2025-08-11 04:00:01,2,2,success
1923,Santander,2025-08-11 04:30:02,6,6,success
1924,Santander,2025-08-11 05:00:02,8,8,success
1925,Santander,2025-08-11 05:30:02,7,7,success
1926,Santander,2025-08-11 06:00:02,7,7,success
1927,Santander,2025-08-11 06:30:02,7,7,success
1928,Santander,2025-08-11 07:00:01,8,8,success
1929,Santander,2025-08-11 07:30:01,8,8,success
1930,Santander,2025-08-11 08:00:01,8,8,success
1931,Santander,2025-08-11 08:30:01,8,8,success
1932,Santander,2025-08-11 09:00:02,8,8,success
1933,Santander,2025-08-11 09:30:02,7,7,success
1934,Santander,2025-08-11 10:00:02,8,8,success
1935,Santander,2025-08-11 10:30:02,7,7,success
1936,Santander,2025-08-11 11:00:02,8,8,success
1937,Santander,2025-08-11 11:30:02,8,8,success
1938,Santander,2025-08-11 12:00:01,8,8,success
1939,Santander,2025-08-11 12:30:01,8,8,success
1940,Santander,2025-08-11 13:00:01,8,8,success
1941,Santander,2025-08-11 13:30:01,7,7,success
1942,Santander,2025-08-11 14:00:01,7,7,success
1943,Santander,2025-08-11 14:30:01,8,8,success
1944,Santander,2025-08-11 15:00:02,7,7,success
1945,Santander,2025-08-11 15:30:02,8,8,success
1946,Santander,2025-08-11 16:00:02,6,6,success
1947,Santander,2025-08-11 16:30:02,8,8,success
1948,Santander,2025-08-11 18:00:05,7,7,success
1949,Santander,2025-08-11 18:30:02,8,8,success
1950,Santander,2025-08-11 19:00:02,8,8,success
1951,Santander,2025-08-11 19:30:02,8,8,success
1952,Santander,2025-08-11 20:00:01,7,7,success
1953,Santander,2025-08-11 20:30:01,8,8,success
1954,Santander,2025-08-11 21:00:01,8,8,success
1955,Santander,2025-08-11 21:30:01,7,7,success
1956,Santander,2025-08-11 22:00:02,8,8,success
1957,Santander,2025-08-11 22:30:02,8,8,success
1958,Santander,2025-08-11 23:00:02,7,7,success
1959,Santander,2025-08-11 23:30:02,7,7,success
1960,Santander,2025-08-12 00:00:02,7,7,success
1961,Santander,2025-08-12 06:30:02,8,8,success
1962,Santander,2025-08-12 07:00:02,8,8,success
1963,Santander,2025-08-12 07:30:01,7,7,success
1964,Santander,2025-08-12 08:00:01,7,7,success
1965,Santander,2025-08-12 08:30:01,8,8,success
1966,Santander,2025-08-12 09:00:01,8,8,success
1967,Santander,2025-08-12 09:30:01,8,8,success
1968,Santander,2025-08-12 10:00:01,8,8,success
1969,Santander,2025-08-12 10:30:02,8,8,success
1970,Santander,2025-08-12 11:00:02,8,8,success
1971,Santander,2025-08-12 11:30:02,7,7,success
1972,Santander,2025-08-12 12:00:02,7,7,success
1973,Santander,2025-08-12 12:30:02,8,8,success
1974,Santander,2025-08-12 13:00:02,8,8,success
1975,Santander,2025-08-12 13:30:02,8,8,success
1976,Santander,2025-08-12 14:00:02,8,8,success
1977,Santander,2025-08-12 14:30:02,8,8,success
1978,Santander,2025-08-12 15:00:02,8,8,success
1979,Santander,2025-08-12 15:30:02,8,8,success
1980,Santander,2025-08-12 16:00:02,8,8,success
1981,Santander,2025-08-12 16:30:02,8,8,success
1982,Santander,2025-08-12 17:00:01,8,8,success
1983,Santander,2025-08-12 17:30:01,8,8,success
1984,Santander,2025-08-12 18:00:01,7,7,success
1985,Santander,2025-08-12 18:30:01,8,8,success
1986,Santander,2025-08-12 19:00:01,8,8,success
1987,Santander,2025-08-12 19:30:02,8,8,success
1988,Santander,2025-08-12 20:00:02,8,8,success
1989,Santander,2025-08-12 20:30:02,8,8,success
1990,Santander,2025-08-12 21:00:02,8,8,success
1991,Santander,2025-08-12 21:30:02,8,8,success
1992,Santander,2025-08-12 22:00:02,8,8,success
1993,Santander,2025-08-12 22:30:01,8,8,success
1994,Santander,2025-08-12 23:00:01,8,8,success
1995,Santander,2025-08-12 23:30:01,8,8,success
1996,Santander,2025-08-13 00:00:01,8,8,success
1997,Santander,2025-08-13 00:30:02,8,8,success
1998,Santander,2025-08-13 01:00:02,8,8,success
1999,Santander,2025-08-13 01:30:02,8,8,success
2000,Santander,2025-08-13 02:00:02,8,8,success
2001,Santander,2025-08-13 02:30:02,8,8,success
2002,Santander,2025-08-13 03:00:02,8,8,success
2003,Santander,2025-08-13 03:30:02,8,8,success
2004,Santander,2025-08-13 04:00:01,8,8,success
2005,Santander,2025-08-13 04:30:01,8,8,success
2006,Santander,2025-08-13 05:00:01,8,8,success
2007,Santander,2025-08-13 05:30:01,8,8,success
2008,Santander,2025-08-13 06:00:01,8,8,success
2009,Santander,2025-08-13 06:30:02,7,7,success
2010,Santander,2025-08-13 07:00:02,7,7,success
2011,Santander,2025-08-13 07:30:02,7,7,success
2012,Santander,2025-08-13 08:00:02,7,7,success
2013,Santander,2025-08-13 08:30:02,7,7,success
2014,Santander,2025-08-13 09:00:01,7,7,success
2015,Santander,2025-08-13 09:30:01,7,7,success
2016,Santander,2025-08-13 10:00:01,7,7,success
2017,Santander,2025-08-13 10:30:01,7,7,success
2018,Santander,2025-08-13 11:00:01,7,7,success
2019,Santander,2025-08-13 11:30:02,7,7,success
2020,Santander,2025-08-13 12:00:02,7,7,success
2021,Santander,2025-08-13 12:30:02,7,7,success
2022,Santander,2025-08-13 13:00:02,7,7,success
2023,Santander,2025-08-13 13:30:02,8,8,success
2024,Santander,2025-08-13 14:00:02,8,8,success
2025,Santander,2025-08-13 14:30:02,7,7,success
2026,Santander,2025-08-13 15:00:02,8,8,success
2027,Santander,2025-08-13 15:30:02,8,8,success
2028,Santander,2025-08-13 16:00:01,8,8,success
2029,Santander,2025-08-13 17:30:01,8,8,success
2030,Santander,2025-08-13 18:00:01,8,8,success
2031,Santander,2025-08-13 18:30:02,8,8,success
2032,Santander,2025-08-13 19:00:02,8,8,success
2033,Santander,2025-08-13 19:30:02,8,8,success
2034,Santander,2025-08-13 20:00:02,8,8,success
2035,Santander,2025-08-13 20:30:02,8,8,success
2036,Santander,2025-08-13 21:00:02,8,8,success
2037,Santander,2025-08-13 21:30:01,8,8,success
2038,Santander,2025-08-13 22:00:01,7,7,success
2039,Santander,2025-08-13 22:30:01,8,8,success
2040,Santander,2025-08-13 23:00:01,8,8,success
2041,Santander,2025-08-13 23:30:02,8,8,success
2042,Santander,2025-08-14 00:00:02,8,8,success
2043,Santander,2025-08-14 00:30:02,8,8,success
2044,Santander,2025-08-14 01:00:02,8,8,success
2045,Santander,2025-08-14 01:30:02,8,8,success
2046,Santander,2025-08-14 02:00:02,8,8,success
2047,Santander,2025-08-14 02:30:02,8,8,success
2048,Santander,2025-08-14 03:00:02,8,8,success
2049,Santander,2025-08-14 03:30:02,8,8,success
2050,Santander,2025-08-14 04:00:01,8,8,success
2051,Santander,2025-08-14 05:30:01,8,8,success
2052,Santander,2025-08-14 06:00:01,8,8,success
2053,Santander,2025-08-14 06:30:02,8,8,success
2054,Santander,2025-08-14 07:00:02,8,8,success
2055,Santander,2025-08-14 07:30:02,8,8,success
2056,Santander,2025-08-14 08:00:02,8,8,success
2057,Santander,2025-08-14 08:30:02,8,8,success
2058,Santander,2025-08-14 09:00:02,8,8,success
2059,Santander,2025-08-14 09:30:02,8,8,success
2060,Santander,2025-08-14 10:00:01,8,8,success
2061,Santander,2025-08-14 10:30:01,8,8,success
2062,Santander,2025-08-14 11:00:01,8,8,success
2063,Santander,2025-08-14 11:30:01,7,7,success
2064,Santander,2025-08-14 12:00:01,7,7,success
2065,Santander,2025-08-14 12:30:01,8,8,success
2066,Santander,2025-08-14 13:00:02,8,8,success
2067,Santander,2025-08-14 13:30:02,8,8,success
2068,Santander,2025-08-14 15:00:02,8,8,success
2069,Santander,2025-08-14 15:30:02,7,7,success
2070,Santander,2025-08-14 16:00:02,8,8,success
2071,Santander,2025-08-14 16:30:02,8,8,success
2072,Santander,2025-08-14 17:00:01,8,8,success
2073,Santander,2025-08-14 17:30:01,8,8,success
2074,Santander,2025-08-14 18:00:04,7,7,success
2075,Santander,2025-08-14 18:30:01,7,7,success
2076,Santander,2025-08-14 19:00:02,8,8,success
2077,Santander,2025-08-14 19:30:02,8,8,success
2078,Santander,2025-08-14 20:00:02,8,8,success
2079,Santander,2025-08-14 20:30:02,7,7,success
2080,Santander,2025-08-14 21:00:02,4,4,success
2081,Santander,2025-08-14 21:30:02,5,5,success
2082,Santander,2025-08-14 22:00:01,8,8,success
2083,Santander,2025-08-14 22:30:01,7,7,success
2084,Santander,2025-08-14 23:00:01,8,8,success
2085,Santander,2025-08-14 23:30:01,8,8,success
2086,Santander,2025-08-15 00:00:01,7,7,success
2087,Santander,2025-08-15 00:30:01,8,8,success
2088,Santander,2025-08-15 01:00:02,8,8,success
2089,Santander,2025-08-15 01:30:02,8,8,success
2090,Santander,2025-08-15 02:00:02,8,8,success
2091,Santander,2025-08-15 02:30:02,7,7,success
2092,Santander,2025-08-15 03:00:02,8,8,success
2093,Santander,2025-08-15 03:30:01,8,8,success
2094,Santander,2025-08-15 04:00:01,7,7,success
2095,Santander,2025-08-15 04:30:01,7,7,success
2096,Santander,2025-08-15 05:00:01,7,7,success
2097,Santander,2025-08-15 05:30:02,7,7,success
2098,Santander,2025-08-15 06:00:02,7,7,success
2099,Santander,2025-08-15 06:30:02,7,7,success
2100,Santander,2025-08-15 07:00:02,7,7,success
2101,Santander,2025-08-15 07:30:02,6,6,success
2102,Santander,2025-08-15 08:00:02,7,7,success
2103,Santander,2025-08-15 08:30:01,6,6,success
2104,Santander,2025-08-15 09:00:01,7,7,success
2105,Santander,2025-08-15 09:30:01,7,7,success
2106,Santander,2025-08-15 10:00:02,7,7,success
2107,Santander,2025-08-15 10:30:02,7,7,success
2108,Santander,2025-08-15 11:00:02,7,7,success
2109,Santander,2025-08-15 11:30:02,7,7,success
2110,Santander,2025-08-15 12:00:02,7,7,success
2111,Santander,2025-08-15 12:30:02,7,7,success
2112,Santander,2025-08-15 13:00:02,7,7,success
2113,Santander,2025-08-15 13:30:01,7,7,success
2114,Santander,2025-08-15 14:00:01,4,4,success
2115,Santander,2025-08-15 14:30:01,7,7,success
2116,Santander,2025-08-15 15:00:01,6,6,success
2117,Santander,2025-08-15 15:30:01,7,7,success
2118,Santander,2025-08-15 16:00:02,7,7,success
2119,Santander,2025-08-15 16:30:02,7,7,success
2120,Santander,2025-08-15 17:00:02,6,6,success
2121,Santander,2025-08-15 17:30:02,7,7,success
2122,Santander,2025-08-15 18:00:04,7,7,success
2123,Santander,2025-08-15 18:30:02,7,7,success
2124,Santander,2025-08-15 19:00:02,7,7,success
2125,Santander,2025-08-15 19:30:02,7,7,success
2126,Santander,2025-08-15 20:00:01,7,7,success
