change_id,run_id,portal,insurer,scraped_at,prev_scraped_at,prev_price,price,abs_change,pct_change,direction,severity
1023,2536,Santander,Fid,2025-08-25 08:00:02,2025-08-25 07:30:02,54310.0,53998.0,-312.0,-0.5745,down,info
1024,2537,Santander,Fid,2025-08-25 08:30:02,2025-08-25 08:00:02,53998.0,54854.0,856.0,1.5852,up,info
1025,2538,Santander,Fid,2025-08-25 09:00:02,2025-08-25 08:30:02,54854.0,55013.0,159.0,0.2899,up,info
1026,2539,Santander,Fid,2025-08-25 09:30:02,2025-08-25 09:00:02,55013.0,54350.0,-663.0,-1.2052,down,info
1027,2540,Santander,Fid,2025-08-25 10:00:01,2025-08-25 09:30:02,54350.0,53142.0,-1208.0,-2.2226,down,info
1028,2541,Santander,Fid,2025-08-25 10:30:02,2025-08-25 10:00:01,53142.0,52518.0,-624.0,-1.1742,down,info
1029,2542,Santander,Fid,2025-08-25 11:00:02,2025-08-25 10:30:02,52518.0,54661.0,2143.0,4.0805,up,info
1030,2543,Santander,Fid,2025-08-25 11:30:02,2025-08-25 11:00:02,54661.0,53879.0,-782.0,-1.4306,down,info
1031,2544,Santander,Fid,2025-08-25 12:00:02,2025-08-25 11:30:02,53879.0,54542.0,663.0,1.2305,up,info
1032,2545,Santander,Fid,2025-08-25 12:30:01,2025-08-25 12:00:02,54542.0,54111.0,-431.0,-0.7902,down,info
1033,2546,Santander,Fid,2025-08-25 13:00:01,2025-08-25 12:30:01,54111.0,53879.0,-232.0,-0.4287,down,info
1034,2547,Santander,Fid,2025-08-25 13:30:01,2025-08-25 13:00:01,53879.0,56023.0,2144.0,3.9793,up,info
1035,2548,Santander,Fid,2025-08-25 14:00:01,2025-08-25 13:30:01,56023.0,52319.0,-3704.0,-6.6116,down,info
1036,2832,Santander,Fid,2025-08-25 14:30:01,2025-08-25 14:00:01,52319.0,43785.0,-8534.0,-16.3115,down,warning
1037,2568,Santander,Fid,2025-08-26 00:30:02,2025-08-26 00:00:05,43785.0,44641.0,856.0,1.955,up,info
1038,2579,Santander,Fid,2025-08-26 06:00:02,2025-08-26 05:30:02,44641.0,55438.0,10797.0,24.1863,up,warning
1039,2580,Santander,Fid,2025-08-26 06:30:02,2025-08-26 06:00:02,55438.0,54638.0,-800.0,-1.4431,down,info
1040,2581,Santander,Fid,2025-08-26 07:00:02,2025-08-26 06:30:02,54638.0,55653.0,1015.0,1.8577,up,info
1041,2582,Santander,Fid,2025-08-26 07:30:02,2025-08-26 07:00:02,55653.0,56975.0,1322.0,2.3754,up,info
1042,2583,Santander,Fid,2025-08-26 08:00:02,2025-08-26 07:30:02,56975.0,55766.0,-1209.0,-2.122,down,info
1043,2584,Santander,Fid,2025-08-26 08:30:02,2025-08-26 08:00:02,55766.0,53503.0,-2263.0,-4.058,down,info
1044,2585,Santander,Fid,2025-08-26 09:00:02,2025-08-26 08:30:02,53503.0,55262.0,1759.0,3.2877,up,info
1045,2586,Santander,Fid,2025-08-26 09:30:01,2025-08-26 09:00:02,55262.0,54365.0,-897.0,-1.6232,down,info
1046,2587,Santander,Fid,2025-08-26 10:00:01,2025-08-26 09:30:01,54365.0,54286.0,-79.0,-0.1453,down,info
1047,2588,Santander,Fid,2025-08-26 10:30:01,2025-08-26 10:00:01,54286.0,56821.0,2535.0,4.6697,up,info
1048,2589,Santander,Fid,2025-08-26 11:00:01,2025-08-26 10:30:01,56821.0,55534.0,-1287.0,-2.265,down,info
1049,2590,Santander,Fid,2025-08-26 11:30:01,2025-08-26 11:00:01,55534.0,57094.0,1560.0,2.8091,up,info
1050,2591,Santander,Fid,2025-08-26 12:00:01,2025-08-26 11:30:01,57094.0,55886.0,-1208.0,-2.1158,down,info
1051,2592,Santander,Fid,2025-08-26 12:30:01,2025-08-26 12:00:01,55886.0,56118.0,232.0,0.4151,up,info
1052,2593,Santander,Fid,2025-08-26 13:00:02,2025-08-26 12:30:01,56118.0,56277.0,159.0,0.2833,up,info
1053,2594,Santander,Fid,2025-08-26 13:30:02,2025-08-26 13:00:02,56277.0,53894.0,-2383.0,-4.2344,down,info
1054,2595,Santander,Fid,2025-08-26 14:00:02,2025-08-26 13:30:02,53894.0,54830.0,936.0,1.7367,up,info
1055,2596,Santander,Fid,2025-08-26 14:30:02,2025-08-26 14:00:02,54830.0,44654.0,-10176.0,-18.5592,down,warning
1056,2627,Santander,Fid,2025-08-27 06:00:02,2025-08-27 05:30:02,44654.0,56702.0,12048.0,26.9808,up,warning
1057,2628,Santander,Fid,2025-08-27 06:30:01,2025-08-27 06:00:02,56702.0,54421.0,-2281.0,-4.0228,down,info
1058,2629,Santander,Fid,2025-08-27 07:00:01,2025-08-27 06:30:01,54421.0,55822.0,1401.0,2.5744,up,info
1059,2630,Santander,Fid,2025-08-27 07:30:01,2025-08-27 07:00:01,55822.0,54421.0,-1401.0,-2.5098,down,info
1060,2631,Santander,Fid,2025-08-27 08:00:01,2025-08-27 07:30:01,54421.0,56917.0,2496.0,4.5865,up,info
1061,2632,Santander,Fid,2025-08-27 08:30:01,2025-08-27 08:00:01,56917.0,56486.0,-431.0,-0.7572,down,info
1062,2634,Santander,Fid,2025-08-27 09:30:02,2025-08-27 08:30:01,56486.0,53365.0,-3121.0,-5.5253,down,info
1063,2635,Santander,Fid,2025-08-27 10:00:02,2025-08-27 09:30:02,53365.0,54807.0,1442.0,2.7021,up,info
1064,2636,Santander,Fid,2025-08-27 10:30:02,2025-08-27 10:00:02,54807.0,56055.0,1248.0,2.2771,up,info
1065,2637,Santander,Fid,2025-08-27 11:00:02,2025-08-27 10:30:02,56055.0,55783.0,-272.0,-0.4852,down,info
1066,2638,Santander,Fid,2025-08-27 11:30:02,2025-08-27 11:00:02,55783.0,55391.0,-392.0,-0.7027,down,info
1067,2639,Santander,Fid,2025-08-27 12:00:01,2025-08-27 11:30:02,55391.0,54262.0,-1129.0,-2.0382,down,info
1068,2640,Santander,Fid,2025-08-27 12:30:01,2025-08-27 12:00:01,54262.0,55510.0,1248.0,2.3,up,info
1069,2641,Santander,Fid,2025-08-27 13:00:01,2025-08-27 12:30:01,55510.0,56566.0,1056.0,1.9024,up,info
1070,2642,Santander,Fid,2025-08-27 13:30:01,2025-08-27 13:00:01,56566.0,56719.0,153.0,0.2705,up,info
1071,2643,Santander,Fid,2025-08-27 14:00:01,2025-08-27 13:30:01,56719.0,55629.0,-1090.0,-1.9218,down,info
1072,2644,Santander,Fid,2025-08-27 14:30:01,2025-08-27 14:00:01,55629.0,44667.0,-10962.0,-19.7055,down,warning
1073,2675,Santander,Fid,2025-08-28 06:00:02,2025-08-28 05:30:02,44667.0,55902.0,11235.0,25.1528,up,warning
1074,2676,Santander,Fid,2025-08-28 06:30:02,2025-08-28 06:00:02,55902.0,54862.0,-1040.0,-1.8604,down,info
1075,2677,Santander,Fid,2025-08-28 07:00:02,2025-08-28 06:30:02,54862.0,54783.0,-79.0,-0.144,down,info
1076,2678,Santander,Fid,2025-08-28 07:30:02,2025-08-28 07:00:02,54783.0,54317.0,-466.0,-0.8506,down,info
1077,2679,Santander,Fid,2025-08-28 08:00:02,2025-08-28 07:30:02,54317.0,55373.0,1056.0,1.9441,up,info
1078,2680,Santander,Fid,2025-08-28 08:30:02,2025-08-28 08:00:02,55373.0,56622.0,1249.0,2.2556,up,info
1079,2681,Santander,Fid,2025-08-28 09:00:02,2025-08-28 08:30:02,56622.0,56815.0,193.0,0.3409,up,info
1080,2682,Santander,Fid,2025-08-28 09:30:02,2025-08-28 09:00:02,56815.0,55918.0,-897.0,-1.5788,down,info
1081,2683,Santander,Fid,2025-08-28 10:00:02,2025-08-28 09:30:02,55918.0,56542.0,624.0,1.1159,up,info
1082,2684,Santander,Fid,2025-08-28 10:30:02,2025-08-28 10:00:02,56542.0,54198.0,-2344.0,-4.1456,down,info
1083,2685,Santander,Fid,2025-08-28 11:00:02,2025-08-28 10:30:02,54198.0,56344.0,2146.0,3.9596,up,info
1084,2686,Santander,Fid,2025-08-28 11:30:02,2025-08-28 11:00:02,56344.0,56894.0,550.0,0.9761,up,info
1085,2687,Santander,Fid,2025-08-28 12:00:02,2025-08-28 11:30:02,56894.0,57246.0,352.0,0.6187,up,info
1086,2689,Santander,Fid,2025-08-28 13:00:01,2025-08-28 12:00:02,57246.0,55135.0,-2111.0,-3.6876,down,info
1087,2690,Santander,Fid,2025-08-28 13:30:01,2025-08-28 13:00:01,55135.0,57008.0,1873.0,3.3971,up,info
1088,2691,Santander,Fid,2025-08-28 14:00:01,2025-08-28 13:30:01,57008.0,55838.0,-1170.0,-2.0523,down,info
1089,2692,Santander,Fid,2025-08-28 14:30:01,2025-08-28 14:00:01,55838.0,44680.0,-11158.0,-19.9828,down,warning
1090,2723,Santander,Fid,2025-08-29 06:00:02,2025-08-29 05:30:02,44680.0,54749.0,10069.0,22.5358,up,warning
1091,2724,Santander,Fid,2025-08-29 06:30:02,2025-08-29 06:00:02,54749.0,56014.0,1265.0,2.3105,up,info
1092,2725,Santander,Fid,2025-08-29 07:00:02,2025-08-29 06:30:02,56014.0,57024.0,1010.0,1.8031,up,info
1093,2726,Santander,Fid,2025-08-29 07:30:01,2025-08-29 07:00:02,57024.0,55855.0,-1169.0,-2.05,down,info
1094,2727,Santander,Fid,2025-08-29 08:00:01,2025-08-29 07:30:01,55855.0,54486.0,-1369.0,-2.451,down,info
1095,2728,Santander,Fid,2025-08-29 08:30:01,2025-08-29 08:00:01,54486.0,56207.0,1721.0,3.1586,up,info
1096,2729,Santander,Fid,2025-08-29 09:00:01,2025-08-29 08:30:01,56207.0,56712.0,505.0,0.8985,up,info
1097,2730,Santander,Fid,2025-08-29 09:30:01,2025-08-29 09:00:01,56712.0,54021.0,-2691.0,-4.745,down,info
1098,2731,Santander,Fid,2025-08-29 10:00:01,2025-08-29 09:30:01,54021.0,54725.0,704.0,1.3032,up,info
1099,2732,Santander,Fid,2025-08-29 10:30:02,2025-08-29 10:00:01,54725.0,54060.0,-665.0,-1.2152,down,info
1100,2733,Santander,Fid,2025-08-29 11:00:02,2025-08-29 10:30:02,54060.0,55735.0,1675.0,3.0984,up,info
1101,2734,Santander,Fid,2025-08-29 11:30:02,2025-08-29 11:00:02,55735.0,56559.0,824.0,1.4784,up,info
1102,2735,Santander,Fid,2025-08-29 12:00:02,2025-08-29 11:30:02,56559.0,56950.0,391.0,0.6913,up,info
1103,2736,Santander,Fid,2025-08-29 12:30:02,2025-08-29 12:00:02,56950.0,54373.0,-2577.0,-4.525,down,info
1104,2737,Santander,Fid,2025-08-29 13:00:02,2025-08-29 12:30:02,54373.0,55582.0,1209.0,2.2235,up,info
1105,2738,Santander,Fid,2025-08-29 13:30:02,2025-08-29 13:00:02,55582.0,56752.0,1170.0,2.105,up,info
1106,2739,Santander,Fid,2025-08-29 14:00:02,2025-08-29 13:30:02,56752.0,56400.0,-352.0,-0.6202,down,info
1107,2740,Santander,Fid,2025-08-29 14:30:02,2025-08-29 14:00:02,56400.0,44693.0,-11707.0,-20.7571,down,warning
1108,2771,Santander,Fid,2025-08-30 06:00:01,2025-08-30 05:30:01,44693.0,56439.0,11746.0,26.2815,up,warning
1109,2772,Santander,Fid,2025-08-30 06:30:01,2025-08-30 06:00:01,56439.0,54036.0,-2403.0,-4.2577,down,info
1110,2774,Santander,Fid,2025-08-30 07:30:01,2025-08-30 06:30:01,54036.0,57591.0,3555.0,6.5789,up,info
1111,2775,Santander,Fid,2025-08-30 08:00:02,2025-08-30 07:30:01,57591.0,54229.0,-3362.0,-5.8377,down,info
1112,2776,Santander,Fid,2025-08-30 08:30:02,2025-08-30 08:00:02,54229.0,54428.0,199.0,0.367,up,info
1113,2777,Santander,Fid,2025-08-30 09:00:02,2025-08-30 08:30:02,54428.0,54542.0,114.0,0.2095,up,info
1114,2778,Santander,Fid,2025-08-30 09:30:02,2025-08-30 09:00:02,54542.0,54701.0,159.0,0.2915,up,info
1115,2779,Santander,Fid,2025-08-30 10:00:02,2025-08-30 09:30:02,54701.0,54468.0,-233.0,-0.426,down,info
1116,2780,Santander,Fid,2025-08-30 10:30:01,2025-08-30 10:00:02,54468.0,55286.0,818.0,1.5018,up,info
1117,2781,Santander,Fid,2025-08-30 11:00:01,2025-08-30 10:30:01,55286.0,54582.0,-704.0,-1.2734,down,info
1118,2782,Santander,Fid,2025-08-30 11:30:01,2025-08-30 11:00:01,54582.0,55678.0,1096.0,2.008,up,info
1119,2783,Santander,Fid,2025-08-30 12:00:02,2025-08-30 11:30:01,55678.0,53764.0,-1914.0,-3.4376,down,info
1120,2784,Santander,Fid,2025-08-30 12:30:01,2025-08-30 12:00:02,53764.0,56927.0,3163.0,5.8831,up,info
1121,2785,Santander,Fid,2025-08-30 13:00:01,2025-08-30 12:30:01,56927.0,54349.0,-2578.0,-4.5286,down,info
1122,2786,Santander,Fid,2025-08-30 13:30:02,2025-08-30 13:00:01,54349.0,54156.0,-193.0,-0.3551,down,info
1123,2787,Santander,Fid,2025-08-30 14:00:02,2025-08-30 13:30:02,54156.0,57353.0,3197.0,5.9033,up,info
1124,2788,Santander,Fid,2025-08-30 14:30:02,2025-08-30 14:00:02,57353.0,44706.0,-12647.0,-22.0512,down,warning
1125,1445,Santander,Hdi,2025-08-01 06:30:01,2025-08-01 06:00:01,38496.0,38492.0,-4.0,-0.0104,down,info
1126,1491,Santander,Hdi,2025-08-02 06:30:02,2025-08-02 06:00:02,38492.0,38487.0,-5.0,-0.013,down,info
1127,1539,Santander,Hdi,2025-08-03 06:30:02,2025-08-03 06:00:02,38487.0,38482.0,-5.0,-0.013,down,info
1128,1587,Santander,Hdi,2025-08-04 06:30:01,2025-08-04 06:00:01,38482.0,38477.0,-5.0,-0.013,down,info
1129,1629,Santander,Hdi,2025-08-05 06:30:01,2025-08-05 06:00:01,38477.0,38472.0,-5.0,-0.013,down,info
1130,1675,Santander,Hdi,2025-08-06 06:30:01,2025-08-06 06:00:01,38472.0,38467.0,-5.0,-0.013,down,info
1131,1721,Santander,Hdi,2025-08-07 06:30:02,2025-08-07 06:00:02,38467.0,38462.0,-5.0,-0.013,down,info
1132,1769,Santander,Hdi,2025-08-08 08:00:02,2025-08-08 06:00:02,38462.0,38457.0,-5.0,-0.013,down,info
1133,1810,Santander,Hdi,2025-08-09 06:30:02,2025-08-09 06:00:02,38457.0,38452.0,-5.0,-0.013,down,info
1134,1857,Santander,Hdi,2025-08-10 06:30:01,2025-08-10 06:00:01,38452.0,38463.0,11.0,0.0286,up,info
1135,1902,Santander,Hdi,2025-08-11 06:30:02,2025-08-11 06:00:02,38463.0,38474.0,11.0,0.0286,up,info
1136,1943,Santander,Hdi,2025-08-12 12:30:02,2025-08-12 06:00:02,38474.0,38485.0,11.0,0.0286,up,info
1137,1978,Santander,Hdi,2025-08-13 06:30:02,2025-08-13 06:00:01,38485.0,38496.0,11.0,0.0286,up,info
1138,2024,Santander,Hdi,2025-08-14 06:30:02,2025-08-14 06:00:02,38496.0,38507.0,11.0,0.0286,up,info
1139,2062,Santander,Hdi,2025-08-15 06:30:01,2025-08-15 06:00:01,38507.0,38518.0,11.0,0.0286,up,info
1140,2109,Santander,Hdi,2025-08-16 06:30:02,2025-08-16 06:00:02,38518.0,38530.0,12.0,0.0312,up,info
1141,2157,Santander,Hdi,2025-08-17 06:30:02,2025-08-17 06:00:02,38530.0,38541.0,11.0,0.0285,up,info
1142,2205,Santander,Hdi,2025-08-18 06:30:01,2025-08-18 05:30:01,38541.0,38552.0,11.0,0.0285,up,info
1143,2253,Santander,Hdi,2025-08-19 06:30:02,2025-08-19 06:00:02,38552.0,38563.0,11.0,0.0285,up,info
1144,2301,Santander,Hdi,2025-08-20 07:00:02,2025-08-20 05:30:02,38563.0,38574.0,11.0,0.0285,up,info
1145,2347,Santander,Hdi,2025-08-21 06:30:02,2025-08-21 06:00:02,38574.0,38585.0,11.0,0.0285,up,info
1146,2828,Santander,Hdi,2025-08-22 06:30:02,2025-08-22 06:00:02,38585.0,38596.0,11.0,0.0285,up,info
1147,2439,Santander,Hdi,2025-08-23 06:30:02,2025-08-23 06:00:02,38596.0,38608.0,12.0,0.0311,up,info
1148,2486,Santander,Hdi,2025-08-24 06:30:01,2025-08-24 06:00:02,38608.0,38619.0,11.0,0.0285,up,info
1149,2533,Santander,Hdi,2025-08-25 06:30:02,2025-08-25 06:00:02,38619.0,38630.0,11.0,0.0285,up,info
1150,2569,Santander,Hdi,2025-08-26 01:00:01,2025-08-26 00:30:02,38630.0,36753.0,-1877.0,-4.8589,down,info
1151,2580,Santander,Hdi,2025-08-26 06:30:02,2025-08-26 06:00:02,36753.0,36764.0,11.0,0.0299,up,info
1152,2628,Santander,Hdi,2025-08-27 06:30:01,2025-08-27 06:00:02,36764.0,36774.0,10.0,0.0272,up,info
1153,2676,Santander,Hdi,2025-08-28 06:30:02,2025-08-28 05:30:02,36774.0,36785.0,11.0,0.0299,up,info
1154,2724,Santander,Hdi,2025-08-29 06:30:02,2025-08-29 06:00:02,36785.0,36795.0,10.0,0.0272,up,info
1155,2772,Santander,Hdi,2025-08-30 06:30:01,2025-08-30 06:00:01,36795.0,36806.0,11.0,0.0299,up,info
1156,1445,Santander,Mapfre,2025-08-01 06:30:01,2025-08-01 06:00:01,37864.0,37859.0,-5.0,-0.0132,down,info
1157,1491,Santander,Mapfre,2025-08-02 06:30:02,2025-08-02 06:00:02,37859.0,37854.0,-5.0,-0.0132,down,info
1158,1539,Santander,Mapfre,2025-08-03 06:30:02,2025-08-03 06:00:02,37854.0,37849.0,-5.0,-0.0132,down,info
1159,1587,Santander,Mapfre,2025-08-04 06:30:01,2025-08-04 06:00:01,37849.0,37844.0,-5.0,-0.0132,down,info
1160,1629,Santander,Mapfre,2025-08-05 06:30:01,2025-08-05 06:00:01,37844.0,37839.0,-5.0,-0.0132,down,info
1161,1675,Santander,Mapfre,2025-08-06 06:30:01,2025-08-06 06:00:01,37839.0,37834.0,-5.0,-0.0132,down,info
1162,1721,Santander,Mapfre,2025-08-07 06:30:02,2025-08-07 06:00:02,37834.0,37829.0,-5.0,-0.0132,down,info
1163,2814,Santander,Mapfre,2025-08-08 06:30:02,2025-08-08 06:00:02,37829.0,37824.0,-5.0,-0.0132,down,info
1164,1810,Santander,Mapfre,2025-08-09 06:30:02,2025-08-09 06:00:02,37824.0,37820.0,-4.0,-0.0106,down,info
1165,1857,Santander,Mapfre,2025-08-10 06:30:01,2025-08-10 06:00:01,37820.0,37830.0,10.0,0.0264,up,info
1166,1902,Santander,Mapfre,2025-08-11 06:30:02,2025-08-11 06:00:02,37830.0,37841.0,11.0,0.0291,up,info
1167,1943,Santander,Mapfre,2025-08-12 12:30:02,2025-08-12 06:00:02,37841.0,37852.0,11.0,0.0291,up,info
1168,1978,Santander,Mapfre,2025-08-13 06:30:02,2025-08-13 06:00:01,37852.0,37863.0,11.0,0.0291,up,info
1169,2024,Santander,Mapfre,2025-08-14 06:30:02,2025-08-14 06:00:02,37863.0,37874.0,11.0,0.0291,up,info
1170,2062,Santander,Mapfre,2025-08-15 06:30:01,2025-08-15 06:00:01,37874.0,37885.0,11.0,0.029,up,info
1171,2109,Santander,Mapfre,2025-08-16 06:30:02,2025-08-16 06:00:02,37885.0,37896.0,11.0,0.029,up,info
1172,2157,Santander,Mapfre,2025-08-17 06:30:02,2025-08-17 06:00:02,37896.0,37907.0,11.0,0.029,up,info
1173,2205,Santander,Mapfre,2025-08-18 06:30:01,2025-08-18 06:00:01,37907.0,37918.0,11.0,0.029,up,info
1174,2253,Santander,Mapfre,2025-08-19 06:30:02,2025-08-19 06:00:02,37918.0,37929.0,11.0,0.029,up,info
1175,2300,Santander,Mapfre,2025-08-20 06:30:02,2025-08-20 05:30:02,37929.0,37940.0,11.0,0.029,up,info
1176,2347,Santander,Mapfre,2025-08-21 06:30:02,2025-08-21 06:00:02,37940.0,37951.0,11.0,0.029,up,info
1177,2393,Santander,Mapfre,2025-08-22 07:30:01,2025-08-22 05:00:02,37951.0,37962.0,11.0,0.029,up,info
1178,2439,Santander,Mapfre,2025-08-23 06:30:02,2025-08-23 06:00:02,37962.0,37973.0,11.0,0.029,up,info
1179,2486,Santander,Mapfre,2025-08-24 06:30:01,2025-08-24 06:00:02,37973.0,37984.0,11.0,0.029,up,info
1180,2533,Santander,Mapfre,2025-08-25 06:30:02,2025-08-25 06:00:02,37984.0,37995.0,11.0,0.029,up,info
1181,2580,Santander,Mapfre,2025-08-26 06:30:02,2025-08-26 06:00:02,37995.0,38006.0,11.0,0.029,up,info
1182,2628,Santander,Mapfre,2025-08-27 06:30:01,2025-08-27 06:00:02,38006.0,38017.0,11.0,0.0289,up,info
1183,2676,Santander,Mapfre,2025-08-28 06:30:02,2025-08-28 06:00:02,38017.0,38028.0,11.0,0.0289,up,info
1184,2724,Santander,Mapfre,2025-08-29 06:30:02,2025-08-29 06:00:02,38028.0,38039.0,11.0,0.0289,up,info
1185,2772,Santander,Mapfre,2025-08-30 06:30:01,2025-08-30 06:00:01,38039.0,38050.0,11.0,0.0289,up,info
1186,1445,Santander,REALE,2025-08-01 06:30:01,2025-08-01 06:00:01,37298.0,37294.0,-4.0,-0.0107,down,info
1187,1491,Santander,REALE,2025-08-02 06:30:02,2025-08-02 06:00:02,37294.0,37289.0,-5.0,-0.0134,down,info
1188,1539,Santander,REALE,2025-08-03 06:30:02,2025-08-03 06:00:02,37289.0,37284.0,-5.0,-0.0134,down,info
1189,1587,Santander,REALE,2025-08-04 06:30:01,2025-08-04 06:00:01,37284.0,37279.0,-5.0,-0.0134,down,info
1190,1629,Santander,REALE,2025-08-05 06:30:01,2025-08-05 06:00:01,37279.0,37274.0,-5.0,-0.0134,down,info
1191,1675,Santander,REALE,2025-08-06 06:30:01,2025-08-06 06:00:01,37274.0,37269.0,-5.0,-0.0134,down,info
1192,1721,Santander,REALE,2025-08-07 06:30:02,2025-08-07 06:00:02,37269.0,37265.0,-4.0,-0.0107,down,info
1193,1769,Santander,REALE,2025-08-08 08:00:02,2025-08-08 06:00:02,37265.0,37260.0,-5.0,-0.0134,down,info
1194,1810,Santander,REALE,2025-08-09 06:30:02,2025-08-09 06:00:02,37260.0,37255.0,-5.0,-0.0134,down,info
1195,1857,Santander,REALE,2025-08-10 06:30:01,2025-08-10 06:00:01,37255.0,37266.0,11.0,0.0295,up,info
1196,1902,Santander,REALE,2025-08-11 06:30:02,2025-08-11 06:00:02,37266.0,37277.0,11.0,0.0295,up,info
1197,1943,Santander,REALE,2025-08-12 12:30:02,2025-08-12 06:00:02,37277.0,37287.0,10.0,0.0268,up,info
1198,1978,Santander,REALE,2025-08-13 06:30:02,2025-08-13 06:00:01,37287.0,37298.0,11.0,0.0295,up,info
1199,2024,Santander,REALE,2025-08-14 06:30:02,2025-08-14 06:00:02,37298.0,37309.0,11.0,0.0295,up,info
1200,2062,Santander,REALE,2025-08-15 06:30:01,2025-08-15 06:00:01,37309.0,37320.0,11.0,0.0295,up,info
1201,1445,Santander,Sura,2025-08-01 06:30:01,2025-08-01 06:00:01,30896.0,30892.0,-4.0,-0.0129,down,info
1202,1491,Santander,Sura,2025-08-02 06:30:02,2025-08-02 06:00:02,30892.0,30888.0,-4.0,-0.0129,down,info
1203,1539,Santander,Sura,2025-08-03 06:30:02,2025-08-03 06:00:02,30888.0,30884.0,-4.0,-0.013,down,info
1204,1587,Santander,Sura,2025-08-04 06:30:01,2025-08-04 06:00:01,30884.0,30880.0,-4.0,-0.013,down,info
1205,1629,Santander,Sura,2025-08-05 06:30:01,2025-08-05 06:00:01,30880.0,30876.0,-4.0,-0.013,down,info
1206,1675,Santander,Sura,2025-08-06 06:30:01,2025-08-06 06:00:01,30876.0,30872.0,-4.0,-0.013,down,info
1207,1721,Santander,Sura,2025-08-07 06:30:02,2025-08-07 06:00:02,30872.0,30868.0,-4.0,-0.013,down,info
1208,2815,Santander,Sura,2025-08-08 07:30:02,2025-08-08 06:00:02,30868.0,30864.0,-4.0,-0.013,down,info
1209,1789,Santander,Sura,2025-08-08 19:30:02,2025-08-08 19:00:02,30864.0,25551.0,-5313.0,-17.2142,down,warning
1210,1810,Santander,Sura,2025-08-09 06:30:02,2025-08-09 06:00:02,25551.0,25548.0,-3.0,-0.0117,down,info
1211,1857,Santander,Sura,2025-08-10 06:30:01,2025-08-10 06:00:01,25548.0,25555.0,7.0,0.0274,up,info
1212,1902,Santander,Sura,2025-08-11 06:30:02,2025-08-11 06:00:02,25555.0,25563.0,8.0,0.0313,up,info
1213,1943,Santander,Sura,2025-08-12 12:30:02,2025-08-12 06:00:02,25563.0,25570.0,7.0,0.0274,up,info
1214,1978,Santander,Sura,2025-08-13 06:30:02,2025-08-13 06:00:01,25570.0,25577.0,7.0,0.0274,up,info
1215,2024,Santander,Sura,2025-08-14 06:30:02,2025-08-14 06:00:02,25577.0,25585.0,8.0,0.0313,up,info
1216,2062,Santander,Sura,2025-08-15 06:30:01,2025-08-15 06:00:01,25585.0,25592.0,7.0,0.0274,up,info
1217,2109,Santander,Sura,2025-08-16 06:30:02,2025-08-16 06:00:02,25592.0,25600.0,8.0,0.0313,up,info
1218,2157,Santander,Sura,2025-08-17 06:30:02,2025-08-17 06:00:02,25600.0,25607.0,7.0,0.0273,up,info
1219,2205,Santander,Sura,2025-08-18 06:30:01,2025-08-18 06:00:01,25607.0,25614.0,7.0,0.0273,up,info
1220,2253,Santander,Sura,2025-08-19 06:30:02,2025-08-19 06:00:02,25614.0,25622.0,8.0,0.0312,up,info
1221,2277,Santander,Sura,2025-08-19 18:30:02,2025-08-19 18:00:02,25622.0,30745.0,5123.0,19.9945,up,warning
1222,2278,Santander,Sura,2025-08-19 19:00:02,2025-08-19 18:30:02,30745.0,20640.0,-10105.0,-32.8671,down,critical
1223,2300,Santander,Sura,2025-08-20 06:30:02,2025-08-20 06:00:02,20640.0,20646.0,6.0,0.0291,up,info
1224,2347,Santander,Sura,2025-08-21 06:30:02,2025-08-21 06:00:02,20646.0,20652.0,6.0,0.0291,up,info
1225,2828,Santander,Sura,2025-08-22 06:30:02,2025-08-22 06:00:02,20652.0,20658.0,6.0,0.0291,up,info
1226,2439,Santander,Sura,2025-08-23 06:30:02,2025-08-23 06:00:02,20658.0,20664.0,6.0,0.029,up,info
1227,2486,Santander,Sura,2025-08-24 06:30:01,2025-08-24 06:00:02,20664.0,20670.0,6.0,0.029,up,info
1228,2533,Santander,Sura,2025-08-25 06:30:02,2025-08-25 06:00:02,20670.0,20676.0,6.0,0.029,up,info
1229,2580,Santander,Sura,2025-08-26 06:30:02,2025-08-26 06:00:02,20676.0,20682.0,6.0,0.029,up,info
1230,2628,Santander,Sura,2025-08-27 06:30:01,2025-08-27 06:00:02,20682.0,20688.0,6.0,0.029,up,info
1231,2658,Santander,Sura,2025-08-27 21:30:02,2025-08-27 15:00:01,20688.0,23071.0,2383.0,11.5188,up,warning
1232,2676,Santander,Sura,2025-08-28 06:30:02,2025-08-28 06:00:02,23071.0,23078.0,7.0,0.0303,up,info
1233,2724,Santander,Sura,2025-08-29 06:30:02,2025-08-29 06:00:02,23078.0,23084.0,6.0,0.026,up,info
1234,2772,Santander,Sura,2025-08-30 06:30:01,2025-08-30 06:00:01,23084.0,23091.0,7.0,0.0303,up,info
1235,1445,Santander,ZURICH,2025-08-01 06:30:01,2025-08-01 06:00:01,32840.0,32835.0,-5.0,-0.0152,down,info
1236,1491,Santander,ZURICH,2025-08-02 06:30:02,2025-08-02 06:00:02,32835.0,32831.0,-4.0,-0.0122,down,info
1237,1539,Santander,ZURICH,2025-08-03 06:30:02,2025-08-03 06:00:02,32831.0,32827.0,-4.0,-0.0122,down,info
1238,1587,Santander,ZURICH,2025-08-04 06:30:01,2025-08-04 06:00:01,32827.0,32823.0,-4.0,-0.0122,down,info
